task_id,route,model_decision,model_decision_raw,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/008140,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83203125,-0.58203125,1,C,C,,0,0,39
mmlu/all/test/008141,post_self,self,self,1,0.0007121744604082333,0.9992878255395917,0.9992878255395917,-7.2464752197265625,-0.0035247802734375,-7.25,1,D,D,,0,0,13
mmlu/all/test/008142,post_self,self,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.3203125,-1.3203125,1,D,D,,0,0,12
mmlu/all/test/008143,post_self,self,self,1,0.01387363888398534,0.9861263611160147,0.9861263611160147,-4.2637939453125,-0.0174560546875,-4.28125,1,D,D,,0,0,19
mmlu/all/test/008144,post_self,self,self,1,0.005965110496873995,0.994034889503126,0.994034889503126,-5.1158447265625,-0.0091552734375,-5.125,1,A,A,,0,0,26
mmlu/all/test/008145,post_self,self,self,1,0.00361959370991287,0.9963804062900872,0.9963804062900872,-5.617767333984375,-0.007232666015625,-5.625,0,B,C,,0,0,29
mmlu/all/test/008146,post_self,self,self,1,0.022881650907824912,0.9771183490921751,0.9771183490921751,-3.7542724609375,-0.0269775390625,-3.78125,0,A,C,,0,0,19
mmlu/all/test/008147,post_defer,defer,defer,1,0.8515829016098734,0.14841709839012662,0.14841709839012662,1.7470703125,-1.9140625,-0.1669921875,1,B,B,,0,0,26
mmlu/all/test/008148,post_self,self,self,1,0.03716056047410003,0.9628394395259,0.9628394395259,-3.254638671875,-0.042236328125,-3.296875,1,C,C,,0,0,61
mmlu/all/test/008149,post_self,self,self,1,0.0013305258736367677,0.9986694741263632,0.9986694741263632,-6.620849609375,-0.004150390625,-6.625,1,C,C,,0,0,57
mmlu/all/test/008150,post_self,self,self,1,0.0138853341866137,0.9861146658133862,0.9861146658133862,-4.262939453125,-0.018310546875,-4.28125,1,C,C,,0,0,24
mmlu/all/test/008151,post_self,self,self,1,0.003194278713570088,0.9968057212864299,0.9968057212864299,-5.743194580078125,-0.006805419921875,-5.75,1,A,A,,0,0,22
mmlu/all/test/008152,post_self,self,defer,1,0.4073334000459302,0.5926665999540698,0.5926665999540698,-0.375,-0.53125,-0.90625,0,C,D,,0,0,19
mmlu/all/test/008153,post_self,self,self,1,0.0059701793716977185,0.9940298206283023,0.9940298206283023,-5.114990234375,-0.010009765625,-5.125,1,A,A,,0,0,26
mmlu/all/test/008154,post_defer,defer,defer,1,0.9148629310807941,0.08513706891920592,0.08513706891920592,2.37451171875,-2.46875,-0.09423828125,0,A,C,,0,0,99
mmlu/all/test/008155,post_self,self,self,1,0.0031917532822799384,0.9968082467177201,0.9968082467177201,-5.743988037109375,-0.006011962890625,-5.75,1,A,A,,0,0,13
mmlu/all/test/008156,post_self,self,self,1,0.0009141536788930174,0.999085846321107,0.999085846321107,-6.9965972900390625,-0.0034027099609375,-7.0,1,C,C,,0,0,27
mmlu/all/test/008157,post_defer,defer,defer,1,0.952275441478498,0.047724558521502036,0.047724558521502036,2.993408203125,-3.046875,-0.053466796875,0,A,D,,0,0,15
mmlu/all/test/008158,post_self,self,self,1,0.02017731832286999,0.97982268167713,0.97982268167713,-3.8828125,-0.0234375,-3.90625,0,B,A,,0,0,62
mmlu/all/test/008159,post_self,self,self,1,0.011147934269638973,0.988852065730361,0.988852065730361,-4.48529052734375,-0.01470947265625,-4.5,1,A,A,,0,0,16
mmlu/all/test/008160,post_self,self,self,1,0.004101430618199928,0.9958985693818001,0.9958985693818001,-5.4923095703125,-0.0076904296875,-5.5,1,A,A,,0,0,49
mmlu/all/test/008161,post_self,self,defer,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,0,C,A,,0,0,31
mmlu/all/test/008162,post_self,self,self,1,0.0019352629134888953,0.9980647370865111,0.9980647370865111,-6.245574951171875,-0.004425048828125,-6.25,1,C,C,,0,0,14
mmlu/all/test/008163,post_self,self,self,1,0.009830700717879507,0.9901692992821205,0.9901692992821205,-4.61236572265625,-0.01263427734375,-4.625,1,B,B,,0,0,23
mmlu/all/test/008164,post_self,self,self,1,0.005961130810722944,0.9940388691892771,0.9940388691892771,-5.11651611328125,-0.00848388671875,-5.125,1,D,D,,0,0,14
mmlu/all/test/008165,post_self,self,self,1,0.01225308895169517,0.9877469110483048,0.9877469110483048,-4.3896484375,-0.0166015625,-4.40625,1,A,A,,0,0,20
mmlu/all/test/008166,post_self,self,self,1,0.0019366191281101357,0.9980633808718898,0.9980633808718898,-6.244873046875,-0.005126953125,-6.25,1,D,D,,0,0,88
mmlu/all/test/008167,post_defer,defer,defer,1,0.9246196572979433,0.07538034270205674,0.07538034270205674,2.5068359375,-2.59375,-0.0869140625,1,A,A,,0,0,21
mmlu/all/test/008168,post_self,self,defer,1,0.20118471823927994,0.79881528176072,0.79881528176072,-1.37890625,-0.23046875,-1.609375,1,C,C,,0,0,59
mmlu/all/test/008169,post_self,self,self,1,0.02937481430301501,0.970625185696985,0.970625185696985,-3.497802734375,-0.033447265625,-3.53125,0,D,A,,0,0,24
mmlu/all/test/008170,post_self,self,self,1,0.012248657510335634,0.9877513424896643,0.9877513424896643,-4.3900146484375,-0.0162353515625,-4.40625,1,C,C,,0,0,42
mmlu/all/test/008171,post_self,self,defer,1,0.4073334000459302,0.5926665999540698,0.5926665999540698,-0.375,-0.53125,-0.90625,0,C,B,,0,0,20
mmlu/all/test/008172,post_self,self,self,1,0.02286528108144609,0.9771347189185539,0.9771347189185539,-3.7550048828125,-0.0262451171875,-3.78125,1,C,C,,0,0,37
mmlu/all/test/008173,post_defer,defer,defer,1,0.9237644275123956,0.07623557248760437,0.07623557248760437,2.49462890625,-2.578125,-0.08349609375,0,A,D,,0,0,53
mmlu/all/test/008174,post_self,self,defer,1,0.16424818018516898,0.835751819814831,0.835751819814831,-1.626953125,-0.185546875,-1.8125,1,B,B,,0,0,20
mmlu/all/test/008175,post_self,self,self,1,0.015720212471839357,0.9842797875281606,0.9842797875281606,-4.136962890625,-0.019287109375,-4.15625,0,B,D,,0,0,18
mmlu/all/test/008176,post_self,self,self,1,0.011143898008198578,0.9888561019918014,0.9888561019918014,-4.48565673828125,-0.01434326171875,-4.5,1,D,D,,0,0,24
mmlu/all/test/008177,post_self,self,self,1,0.029388739345738102,0.9706112606542618,0.9706112606542618,-3.497314453125,-0.033935546875,-3.53125,0,B,D,,0,0,117
mmlu/all/test/008178,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,B,B,,0,0,108
mmlu/all/test/008179,post_self,self,self,1,0.033273941086340214,0.9667260589136598,0.9667260589136598,-3.369140625,-0.037109375,-3.40625,1,B,B,,0,0,89
mmlu/all/test/008180,post_self,self,self,1,0.008678766867329973,0.9913212331326701,0.9913212331326701,-4.7381591796875,-0.0118408203125,-4.75,1,D,D,,0,0,33
mmlu/all/test/008181,post_self,self,self,1,0.005965110496873995,0.994034889503126,0.994034889503126,-5.1158447265625,-0.0091552734375,-5.125,1,C,C,,0,0,20
mmlu/all/test/008182,post_self,self,self,1,0.012260478206134273,0.9877395217938657,0.9877395217938657,-4.3890380859375,-0.0172119140625,-4.40625,1,C,C,,0,0,25
mmlu/all/test/008183,post_defer,defer,defer,1,0.8678218637325634,0.13217813626743657,0.13217813626743657,1.8818359375,-2.03125,-0.1494140625,1,A,A,,0,0,90
mmlu/all/test/008184,post_defer,defer,defer,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.76171875,-0.63671875,0,D,A,,0,0,24
mmlu/all/test/008185,post_self,self,self,1,0.037134363555164626,0.9628656364448354,0.9628656364448354,-3.25537109375,-0.04150390625,-3.296875,1,A,A,,0,0,43
mmlu/all/test/008186,post_defer,defer,defer,1,0.8799743722456386,0.12002562775436143,0.12002562775436143,1.9921875,-2.125,-0.1328125,0,A,B,,0,0,45
mmlu/all/test/008187,post_self,self,self,1,0.04207788615677798,0.957922113843222,0.957922113843222,-3.125244140625,-0.046630859375,-3.171875,1,C,C,,0,0,86
mmlu/all/test/008188,post_self,self,self,1,0.01781453207738628,0.9821854679226137,0.9821854679226137,-4.009765625,-0.021484375,-4.03125,1,B,B,,0,0,109
mmlu/all/test/008189,post_defer,defer,defer,1,0.8801805072395273,0.11981949276047266,0.11981949276047266,1.994140625,-2.125,-0.130859375,0,A,D,,0,0,76
mmlu/all/test/008190,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,0,A,C,,0,0,58
mmlu/all/test/008191,post_defer,defer,defer,1,0.894005452377912,0.10599454762208804,0.10599454762208804,2.13232421875,-2.25,-0.11767578125,0,A,B,,0,0,28
mmlu/all/test/008192,post_self,self,self,1,0.08506103649811757,0.9149389635018824,0.9149389635018824,-2.37548828125,-0.09326171875,-2.46875,1,B,B,,0,0,107
mmlu/all/test/008193,post_self,self,self,1,0.08517510823950429,0.9148248917604958,0.9148248917604958,-2.3740234375,-0.0947265625,-2.46875,1,C,C,,0,0,20
mmlu/all/test/008194,post_self,self,self,1,0.029353938735086176,0.9706460612649138,0.9706460612649138,-3.49853515625,-0.03271484375,-3.53125,1,D,D,,0,0,24
mmlu/all/test/008195,post_defer,defer,defer,1,0.8800774779980822,0.11992252200191778,0.11992252200191778,1.9931640625,-2.125,-0.1318359375,0,A,C,,0,0,42
mmlu/all/test/008196,post_defer,defer,self,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.765625,-0.640625,1,D,D,,0,0,142
mmlu/all/test/008197,post_self,self,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.3203125,-1.3203125,0,C,A,,0,0,37
mmlu/all/test/008198,post_self,self,self,1,0.01781453207738628,0.9821854679226137,0.9821854679226137,-4.009765625,-0.021484375,-4.03125,1,C,C,,0,0,23
mmlu/all/test/008199,post_defer,defer,defer,1,0.970625185696985,0.02937481430301503,0.02937481430301503,3.497802734375,-3.53125,-0.033447265625,1,A,A,,0,0,59
mmlu/all/test/008200,post_defer,defer,defer,1,0.8169911499760516,0.1830088500239484,0.1830088500239484,1.49609375,-1.703125,-0.20703125,0,A,D,,0,0,83
mmlu/all/test/008201,post_self,self,self,1,0.00409981045614728,0.9959001895438527,0.9959001895438527,-5.492706298828125,-0.007293701171875,-5.5,1,B,B,,0,0,113
mmlu/all/test/008202,post_defer,defer,defer,1,0.9578334587487554,0.04216654125124464,0.04216654125124464,3.123046875,-3.171875,-0.048828125,1,A,A,,0,0,47
mmlu/all/test/008203,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.98046875,-0.48046875,0,A,C,,0,0,24
mmlu/all/test/008204,post_defer,defer,defer,1,0.8514594320170558,0.14854056798294424,0.14854056798294424,1.74609375,-1.9140625,-0.16796875,0,B,C,,0,0,45
mmlu/all/test/008205,post_self,self,self,1,0.006759316297451283,0.9932406837025487,0.9932406837025487,-4.99005126953125,-0.00994873046875,-5.0,0,C,B,,0,0,37
mmlu/all/test/008206,post_defer,defer,defer,1,0.9877424780235898,0.012257521976410168,0.012257521976410168,4.3892822265625,-4.40625,-0.0169677734375,0,A,C,,0,0,60
mmlu/all/test/008207,post_self,self,self,1,0.13375429875733308,0.866245701242667,0.866245701242667,-1.8681640625,-0.1474609375,-2.015625,1,C,C,,0,0,82
mmlu/all/test/008208,post_self,self,self,1,0.015720212471839357,0.9842797875281606,0.9842797875281606,-4.136962890625,-0.019287109375,-4.15625,1,D,D,,0,0,24
mmlu/all/test/008209,post_self,self,self,1,0.011143898008198578,0.9888561019918014,0.9888561019918014,-4.48565673828125,-0.01434326171875,-4.5,0,B,A,,0,0,95
mmlu/all/test/008210,post_self,self,self,1,0.06025232132190057,0.9397476786780994,0.9397476786780994,-2.7470703125,-0.0654296875,-2.8125,1,B,B,,0,0,87
mmlu/all/test/008211,post_self,self,self,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,1,C,C,,0,0,33
mmlu/all/test/008212,post_self,self,self,1,0.0041015552724571495,0.9958984447275429,0.9958984447275429,-5.492279052734375,-0.007720947265625,-5.5,1,A,A,,0,0,18
mmlu/all/test/008213,post_self,self,self,1,0.05320620747238809,0.9467937925276119,0.9467937925276119,-2.87890625,-0.05859375,-2.9375,0,D,B,,0,0,24
mmlu/all/test/008214,post_self,self,self,1,0.022881650907824912,0.9771183490921751,0.9771183490921751,-3.7542724609375,-0.0269775390625,-3.78125,1,A,A,,0,0,54
mmlu/all/test/008215,post_self,self,self,1,0.037134363555164626,0.9628656364448354,0.9628656364448354,-3.25537109375,-0.04150390625,-3.296875,1,B,B,,0,0,40
mmlu/all/test/008216,post_defer,defer,defer,1,0.9148629310807941,0.08513706891920592,0.08513706891920592,2.37451171875,-2.46875,-0.09423828125,0,A,B,,0,0,50
mmlu/all/test/008217,post_self,self,self,1,0.02937481430301501,0.970625185696985,0.970625185696985,-3.497802734375,-0.033447265625,-3.53125,1,A,A,,0,0,176
mmlu/all/test/008218,post_self,self,self,1,0.0028157976209116664,0.9971842023790883,0.9971842023790883,-5.86968994140625,-0.00531005859375,-5.875,0,D,B,,0,0,25
mmlu/all/test/008219,post_defer,defer,defer,1,0.8661325122464822,0.13386748775351776,0.13386748775351776,1.8671875,-2.015625,-0.1484375,0,B,A,,0,0,95
mmlu/all/test/008220,post_self,self,self,1,0.006756858137514342,0.9932431418624856,0.9932431418624856,-4.99041748046875,-0.00958251953125,-5.0,1,D,D,,0,0,24
mmlu/all/test/008221,post_defer,defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,0,A,D,,0,0,51
mmlu/all/test/008222,post_defer,defer,defer,1,0.9798033657974685,0.020196634202531483,0.020196634202531483,3.8818359375,-3.90625,-0.0244140625,0,A,C,,0,0,58
mmlu/all/test/008223,post_defer,defer,defer,1,0.8180110222179114,0.18198897778208856,0.18198897778208856,1.5029296875,-1.7109375,-0.2080078125,1,D,D,,0,0,23
mmlu/all/test/008224,post_defer,defer,defer,1,0.9861012878506751,0.013898712149324921,0.013898712149324921,4.261962890625,-4.28125,-0.019287109375,0,A,C,,0,0,85
mmlu/all/test/008225,post_self,self,self,1,0.4073334000459302,0.5926665999540698,0.5926665999540698,-0.375,-0.53125,-0.90625,1,C,C,,0,0,82
mmlu/all/test/008226,post_defer,defer,defer,1,0.9467814925270571,0.05321850747294288,0.05321850747294288,2.878662109375,-2.9375,-0.058837890625,1,A,A,,0,0,94
mmlu/all/test/008227,post_self,self,self,1,0.0019359114195667436,0.9980640885804333,0.9980640885804333,-6.2452392578125,-0.0047607421875,-6.25,1,D,D,,0,0,18
mmlu/all/test/008228,post_defer,defer,self,1,0.7053792935590418,0.29462070644095817,0.29462070644095817,0.873046875,-1.2265625,-0.353515625,1,A,A,,0,0,40
mmlu/all/test/008229,post_defer,defer,defer,1,0.7549149868676283,0.24508501313237174,0.24508501313237174,1.125,-1.4140625,-0.2890625,0,A,B,,0,0,25
mmlu/all/test/008230,post_self,self,defer,1,0.04208772791561884,0.9579122720843811,0.9579122720843811,-3.125,-0.046875,-3.171875,1,D,D,,0,0,20
mmlu/all/test/008231,post_self,self,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.392578125,-1.140625,1,B,B,,0,0,115
mmlu/all/test/008232,post_defer,defer,defer,1,0.9396369938451297,0.060363006154870336,0.060363006154870336,2.7451171875,-2.8125,-0.0673828125,0,A,B,,0,0,116
mmlu/all/test/008233,post_self,self,self,1,0.006762185273314244,0.9932378147266857,0.9932378147266857,-4.9896240234375,-0.0103759765625,-5.0,1,B,B,,0,0,25
mmlu/all/test/008234,post_self,self,self,1,0.017820940865674824,0.9821790591343251,0.9821790591343251,-4.0093994140625,-0.0218505859375,-4.03125,0,A,D,,0,0,55
mmlu/all/test/008235,post_defer,defer,self,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83203125,-0.58203125,0,B,D,,0,0,114
mmlu/all/test/008236,post_self,self,self,1,0.020184559656543085,0.9798154403434569,0.9798154403434569,-3.8824462890625,-0.0238037109375,-3.90625,1,A,A,,0,0,45
mmlu/all/test/008237,post_self,self,self,1,0.004096945576801042,0.9959030544231989,0.9959030544231989,-5.493408203125,-0.006591796875,-5.5,1,C,C,,0,0,19
mmlu/all/test/008238,post_self,self,defer,1,0.07616682778758277,0.9238331722124172,0.9238331722124172,-2.49560546875,-0.08251953125,-2.578125,1,B,B,,0,0,57
mmlu/all/test/008239,post_self,self,self,1,0.09501305198790386,0.9049869480120961,0.9049869480120961,-2.25390625,-0.10546875,-2.359375,1,A,A,,0,0,36
mmlu/all/test/008240,post_self,self,self,1,0.0024866633413544574,0.9975133366586455,0.9975133366586455,-5.99432373046875,-0.00567626953125,-6.0,1,B,B,,0,0,31
mmlu/all/test/008241,post_defer,defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.5078125,-0.2578125,1,B,B,,0,0,73
mmlu/all/test/008242,post_self,self,self,1,0.013863622069303416,0.9861363779306966,0.9861363779306966,-4.2645263671875,-0.0167236328125,-4.28125,1,D,D,,0,0,25
mmlu/all/test/008243,post_self,self,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2060546875,-1.703125,0,D,B,,0,0,93
mmlu/all/test/008244,post_self,self,self,1,0.1200256277543614,0.8799743722456386,0.8799743722456386,-1.9921875,-0.1328125,-2.125,1,C,C,,0,0,20
mmlu/all/test/008245,post_self,self,self,1,0.46879062662624377,0.5312093733737562,0.5312093733737562,-0.125,-0.63671875,-0.76171875,0,A,C,,0,0,61
mmlu/all/test/008246,post_self,self,defer,1,0.16398024910404715,0.8360197508959528,0.8360197508959528,-1.62890625,-0.18359375,-1.8125,0,B,D,,0,0,33
mmlu/all/test/008247,post_self,self,self,1,0.009834860427229173,0.9901651395727709,0.9901651395727709,-4.6119384765625,-0.0130615234375,-4.625,1,C,C,,0,0,29
mmlu/all/test/008248,post_self,self,self,1,0.029367854181228517,0.9706321458187714,0.9706321458187714,-3.498046875,-0.033203125,-3.53125,1,D,D,,0,0,24
mmlu/all/test/008249,post_defer,defer,defer,1,0.9628569061119759,0.03714309388802406,0.03714309388802406,3.255126953125,-3.296875,-0.041748046875,1,A,A,,0,0,26
mmlu/all/test/008250,post_defer,defer,defer,1,0.7053792935590418,0.29462070644095817,0.29462070644095817,0.873046875,-1.2265625,-0.353515625,1,A,A,,0,0,23
mmlu/all/test/008251,post_self,self,self,1,0.13375429875733308,0.866245701242667,0.866245701242667,-1.8681640625,-0.1474609375,-2.015625,1,A,A,,0,0,149
mmlu/all/test/008252,post_self,self,self,1,0.004642454105652953,0.995357545894347,0.995357545894347,-5.36785888671875,-0.00714111328125,-5.375,1,D,D,,0,0,24
mmlu/all/test/008253,post_self,self,defer,1,0.14829371355296317,0.8517062864470368,0.8517062864470368,-1.748046875,-0.166015625,-1.9140625,0,A,B,,0,0,73
mmlu/all/test/008254,post_self,self,self,1,0.0036155237193923467,0.9963844762806077,0.9963844762806077,-5.618896484375,-0.006103515625,-5.625,1,D,D,,0,0,25
mmlu/all/test/008255,post_defer,defer,defer,1,0.8169911499760516,0.1830088500239484,0.1830088500239484,1.49609375,-1.703125,-0.20703125,1,B,B,,0,0,69
mmlu/all/test/008256,post_self,self,self,1,0.06033531712196354,0.9396646828780365,0.9396646828780365,-2.74560546875,-0.06689453125,-2.8125,0,B,A,,0,0,41
mmlu/all/test/008257,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.69921875,-0.69921875,1,B,B,,0,0,20
mmlu/all/test/008258,post_self,self,self,1,0.037116908807759585,0.9628830911922404,0.9628830911922404,-3.255859375,-0.041015625,-3.296875,1,C,C,,0,0,87
mmlu/all/test/008259,post_self,self,defer,1,0.10594828713637978,0.8940517128636202,0.8940517128636202,-2.1328125,-0.1171875,-2.25,0,D,B,,0,0,24
mmlu/all/test/008260,post_self,self,self,1,0.011135829819573312,0.9888641701804267,0.9888641701804267,-4.48638916015625,-0.01361083984375,-4.5,1,B,B,,0,0,65
mmlu/all/test/008261,post_defer,defer,defer,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.765625,-0.640625,1,A,A,,0,0,84
mmlu/all/test/008262,post_defer,defer,defer,1,0.9770801083093997,0.02291989169060027,0.02291989169060027,3.7525634765625,-3.78125,-0.0286865234375,1,A,A,,0,0,31
mmlu/all/test/008263,post_defer,defer,defer,1,0.8679338421303608,0.13206615786963916,0.13206615786963916,1.8828125,-2.03125,-0.1484375,1,B,B,,0,0,16
mmlu/all/test/008264,post_self,self,self,1,0.18300885002394832,0.8169911499760517,0.8169911499760517,-1.49609375,-0.20703125,-1.703125,1,C,C,,0,0,70
mmlu/all/test/008265,post_defer,defer,defer,1,0.9891815513471369,0.010818448652863077,0.010818448652863077,4.515625,-4.53125,-0.015625,0,A,B,,0,0,12
mmlu/all/test/008266,post_self,self,self,1,0.04772455852150207,0.952275441478498,0.952275441478498,-2.993408203125,-0.053466796875,-3.046875,1,C,C,,0,0,51
mmlu/all/test/008267,post_self,self,self,1,0.0019359114195667436,0.9980640885804333,0.9980640885804333,-6.2452392578125,-0.0047607421875,-6.25,1,D,D,,0,0,17
mmlu/all/test/008268,post_self,self,self,1,0.00982713663916959,0.9901728633608304,0.9901728633608304,-4.61273193359375,-0.01226806640625,-4.625,1,D,D,,0,0,24
mmlu/all/test/008269,post_defer,defer,defer,1,0.9396923600249307,0.06030763997506927,0.06030763997506927,2.74609375,-2.8125,-0.06640625,0,A,B,,0,0,115
mmlu/all/test/008270,post_self,self,self,1,0.004098315487662321,0.9959016845123376,0.9959016845123376,-5.493072509765625,-0.006927490234375,-5.5,1,D,D,,0,0,91
mmlu/all/test/008271,post_self,self,self,1,0.007665874688645945,0.992334125311354,0.992334125311354,-4.86328125,-0.01171875,-4.875,1,D,D,,0,0,26
mmlu/all/test/008272,post_self,self,self,1,0.022851648296635198,0.9771483517033648,0.9771483517033648,-3.755615234375,-0.025634765625,-3.78125,1,C,C,,0,0,58
mmlu/all/test/008273,post_self,self,defer,1,0.14817041344298693,0.8518295865570131,0.8518295865570131,-1.7490234375,-0.1650390625,-1.9140625,0,D,C,,0,0,24
mmlu/all/test/008274,post_defer,defer,defer,1,0.7314424129709252,0.26855758702907484,0.26855758702907484,1.001953125,-1.3203125,-0.318359375,0,A,C,,0,0,82
mmlu/all/test/008275,post_self,self,self,1,0.025926511314736094,0.9740734886852639,0.9740734886852639,-3.626220703125,-0.030029296875,-3.65625,1,A,A,,0,0,33
mmlu/all/test/008276,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,B,B,,0,0,97
mmlu/all/test/008277,post_self,self,self,1,0.1484170983901267,0.8515829016098733,0.8515829016098733,-1.7470703125,-0.1669921875,-1.9140625,0,A,B,,0,0,30
mmlu/all/test/008278,post_defer,defer,defer,1,0.9770746402481576,0.0229253597518424,0.0229253597518424,3.7523193359375,-3.78125,-0.0289306640625,0,A,B,,0,0,78
mmlu/all/test/008279,post_defer,defer,defer,1,0.6517982719334875,0.3482017280665125,0.3482017280665125,0.626953125,-1.0625,-0.435546875,0,D,C,,0,0,23
mmlu/all/test/008280,post_self,self,self,1,0.10739066201580832,0.8926093379841917,0.8926093379841917,-2.11767578125,-0.11669921875,-2.234375,0,A,C,,0,0,13
mmlu/all/test/008281,post_self,self,defer,1,0.24472382910998208,0.755276170890018,0.755276170890018,-1.126953125,-0.287109375,-1.4140625,0,D,A,,0,0,91
mmlu/all/test/008282,post_defer,defer,defer,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.765625,-0.640625,1,C,C,,0,0,49
mmlu/all/test/008283,post_self,self,self,1,0.1200256277543614,0.8799743722456386,0.8799743722456386,-1.9921875,-0.1328125,-2.125,1,B,B,,0,0,69
mmlu/all/test/008284,post_self,self,defer,1,0.34820172806651245,0.6517982719334876,0.6517982719334876,-0.626953125,-0.435546875,-1.0625,0,B,A,,0,0,20
mmlu/all/test/008285,post_self,self,self,1,0.002816740361192812,0.9971832596388072,0.9971832596388072,-5.869354248046875,-0.005645751953125,-5.875,1,A,A,,0,0,29
mmlu/all/test/008286,post_self,self,self,1,0.0017084081173942465,0.9982915918826057,0.9982915918826057,-6.3704833984375,-0.0045166015625,-6.375,1,B,B,,0,0,68
mmlu/all/test/008287,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58203125,-0.83203125,0,A,B,,0,0,44
mmlu/all/test/008288,post_self,self,self,1,0.015720212471839357,0.9842797875281606,0.9842797875281606,-4.136962890625,-0.019287109375,-4.15625,0,D,B,,0,0,25
mmlu/all/test/008289,post_self,self,self,1,0.008675616758176649,0.9913243832418234,0.9913243832418234,-4.738525390625,-0.011474609375,-4.75,1,A,A,,0,0,20
mmlu/all/test/008290,post_self,self,self,1,0.0041015552724571495,0.9958984447275429,0.9958984447275429,-5.492279052734375,-0.007720947265625,-5.5,1,C,C,,0,0,27
mmlu/all/test/008291,post_defer,defer,defer,1,0.9049869480120961,0.09501305198790388,0.09501305198790388,2.25390625,-2.359375,-0.10546875,0,A,C,,0,0,91
mmlu/all/test/008292,post_self,self,self,1,0.012248657510335634,0.9877513424896643,0.9877513424896643,-4.3900146484375,-0.0162353515625,-4.40625,1,A,A,,0,0,87
mmlu/all/test/008293,post_self,self,self,1,0.011143898008198578,0.9888561019918014,0.9888561019918014,-4.48565673828125,-0.01434326171875,-4.5,1,A,A,,0,0,110
mmlu/all/test/008294,post_defer,defer,self,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-0.90234375,-0.52734375,1,A,A,,0,0,24
mmlu/all/test/008295,post_defer,defer,defer,1,0.970611260654262,0.029388739345738046,0.029388739345738046,3.497314453125,-3.53125,-0.033935546875,0,A,B,,0,0,119
mmlu/all/test/008296,post_self,self,self,1,0.006759316297451283,0.9932406837025487,0.9932406837025487,-4.99005126953125,-0.00994873046875,-5.0,1,D,D,,0,0,24
mmlu/all/test/008297,post_self,self,self,1,0.04765802996532704,0.9523419700346729,0.9523419700346729,-2.994873046875,-0.052001953125,-3.046875,1,B,B,,0,0,72
mmlu/all/test/008298,post_defer,defer,defer,1,0.7049732336450086,0.29502676635499137,0.29502676635499137,0.87109375,-1.2265625,-0.35546875,0,A,B,,0,0,24
mmlu/all/test/008299,post_self,self,self,1,0.011143225438450524,0.9888567745615495,0.9888567745615495,-4.4857177734375,-0.0142822265625,-4.5,1,D,D,,0,0,40
mmlu/all/test/008300,post_self,self,self,1,0.002192909390756777,0.9978070906092432,0.9978070906092432,-6.120330810546875,-0.004669189453125,-6.125,0,A,B,,0,0,91
mmlu/all/test/008301,post_self,self,self,1,0.0017084081173942465,0.9982915918826057,0.9982915918826057,-6.3704833984375,-0.0045166015625,-6.375,1,A,A,,0,0,22
mmlu/all/test/008302,post_self,self,self,1,0.02286528108144609,0.9771347189185539,0.9771347189185539,-3.7550048828125,-0.0262451171875,-3.78125,1,A,A,,0,0,93
mmlu/all/test/008303,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.69921875,-0.69921875,1,D,D,,0,0,24
mmlu/all/test/008304,post_self,self,self,1,0.006756858137514342,0.9932431418624856,0.9932431418624856,-4.99041748046875,-0.00958251953125,-5.0,1,D,D,,0,0,24
